Ticket_ID,Date_Ouverture,Date_Fermeture,Département,Catégorie,Sous_Catégorie,Priorité,Technicien,Canal,Temps_Resolution_h,SLA,Satisfaction,Jour_Semaine,Heure_Ouverture,Mois,SLA_Binaire
HD000156,2025-09-08 16:07:31.373642,2025-09-09 09:22:06.143760,Achats,Réseau,Switch,Haute,TECH_06,Portail,17.24,Dépassé,2,Monday,16,9,0
HD000157,2026-01-17 05:18:38.553151,2026-01-17 08:16:11.793770,Juridique,Matériel,Écran,Haute,TECH_03,Portail,2.96,Respecté,4,Saturday,5,1,1
HD000158,2025-07-22 05:53:12.764309,2025-07-22 17:28:06.177983,IT,Réseau,DNS,Faible,TECH_06,Email,11.58,Dépassé,3,Tuesday,5,7,0
HD000159,2025-11-21 08:10:12.389047,2025-11-21 10:44:11.247870,Direction,Active Directory,Compte verrouillé,Moyenne,TECH_01,Email,2.57,Respecté,4,Friday,8,11,1
HD000160,2025-10-11 15:07:13.800670,2025-10-12 08:24:45.441433,Juridique,Sécurité,Antivirus,Faible,TECH_08,Portail,17.29,Dépassé,1,Saturday,15,10,0
HD000161,2025-08-18 20:24:30.961839,2025-08-19 03:10:50.619472,Direction,Messagerie,Outlook,Faible,TECH_03,Email,6.77,Respecté,4,Monday,20,8,1
HD000162,2026-02-03 05:27:50.488823,2026-02-03 13:28:07.459598,IT,Logiciel,Office,Faible,TECH_04,Email,8.0,Dépassé,3,Tuesday,5,2,0
HD000163,2026-02-02 13:39:47.873977,2026-02-02 17:38:41.444533,Finance,Active Directory,Compte verrouillé,Faible,TECH_06,Email,3.98,Respecté,4,Monday,13,2,1
HD000164,2025-02-14 06:10:11.126072,2025-02-14 07:27:58.949290,Juridique,Active Directory,Mot de passe,Haute,TECH_02,Email,1.3,Respecté,5,Friday,6,2,1
HD000165,2025-04-20 09:22:19.003131,2025-04-20 12:21:56.686228,Finance,Active Directory,Mot de passe,Moyenne,TECH_06,Email,2.99,Respecté,5,Sunday,9,4,1
HD000166,2025-07-28 01:41:57.388898,2025-07-28 07:10:36.937888,Juridique,Sécurité,Antivirus,Faible,TECH_07,Portail,5.48,Respecté,4,Monday,1,7,1
HD000167,2026-06-10 11:53:50.700385,2026-06-10 14:41:41.686670,Direction,Messagerie,Exchange,Faible,TECH_01,Téléphone,2.8,Respecté,5,Wednesday,11,6,1
HD000168,2026-04-22 04:05:05.707040,2026-04-22 08:57:34.417539,Juridique,Matériel,PC,Faible,TECH_02,Téléphone,4.87,Respecté,5,Wednesday,4,4,1
HD000169,2025-09-23 22:03:45.134877,2025-09-24 02:10:09.013888,Direction,Matériel,Écran,Moyenne,TECH_06,Email,4.11,Respecté,4,Tuesday,22,9,1
HD000170,2025-02-22 15:11:26.081083,2025-02-22 22:04:10.371378,Juridique,Réseau,DNS,Faible,TECH_05,Email,6.88,Respecté,3,Saturday,15,2,1
HD000171,2026-03-26 12:25:45.269533,2026-03-26 13:59:42.549603,Production,Active Directory,Compte verrouillé,Faible,TECH_06,Email,1.57,Respecté,5,Thursday,12,3,1
HD000172,2025-08-29 11:02:02.493115,2025-08-29 15:59:55.503593,IT,Active Directory,Compte verrouillé,Faible,TECH_05,Portail,4.96,Respecté,4,Friday,11,8,1
HD000173,2025-05-21 09:36:42.371807,2025-05-21 13:07:34.892173,RH,Active Directory,Mot de passe,Faible,TECH_01,Téléphone,3.51,Respecté,5,Wednesday,9,5,1
HD000174,2025-04-07 14:55:25.928585,2025-04-07 19:41:57.166627,IT,Logiciel,SAP,Faible,TECH_01,Email,4.78,Respecté,4,Monday,14,4,1
HD000175,2025-06-13 06:15:41.559652,2025-06-13 12:18:57.224371,RH,Réseau,VPN,Haute,TECH_09,Email,6.05,Respecté,4,Friday,6,6,1
HD000176,2026-03-04 18:39:11.459329,2026-03-05 02:33:10.714890,Finance,Réseau,DNS,Faible,TECH_08,Email,7.9,Respecté,2,Wednesday,18,3,1
HD000177,2026-06-02 18:12:38.681524,2026-06-02 20:35:03.194466,Finance,Active Directory,Mot de passe,Moyenne,TECH_04,Email,2.37,Respecté,3,Tuesday,18,6,1
HD000178,2026-02-05 19:50:32.372405,2026-02-06 07:08:54.792673,Direction,Réseau,WiFi,Moyenne,TECH_09,Portail,11.31,Dépassé,3,Thursday,19,2,0
HD000179,2025-11-15 20:38:22.047558,2025-11-16 03:46:41.213698,Production,Sécurité,Phishing,Moyenne,TECH_02,Portail,7.14,Respecté,4,Saturday,20,11,1
HD000180,2025-08-24 16:41:52.321578,2025-08-24 18:29:05.908072,Direction,Matériel,Imprimante,Faible,TECH_07,Téléphone,1.79,Respecté,5,Sunday,16,8,1
HD000181,2026-05-01 01:50:15.867149,2026-05-01 06:27:50.150266,Achats,Matériel,Imprimante,Faible,TECH_06,Téléphone,4.63,Respecté,4,Friday,1,5,1
HD000182,2025-03-26 22:25:27.616605,2025-03-27 02:07:52.291838,IT,Matériel,PC,Faible,TECH_08,Portail,3.71,Respecté,4,Wednesday,22,3,1
HD000183,2026-06-15 00:47:31.975238,2026-06-15 06:13:43.178912,Achats,Messagerie,Outlook,Faible,TECH_01,Portail,5.44,Respecté,4,Monday,0,6,1
HD000184,2026-06-03 11:45:21.486787,2026-06-03 16:44:24.083769,Achats,Messagerie,Outlook,Moyenne,TECH_09,Téléphone,4.98,Respecté,5,Wednesday,11,6,1
HD000185,2026-05-21 09:14:28.286560,2026-05-21 18:59:23.458265,Juridique,Logiciel,ERP,Faible,TECH_10,Téléphone,9.75,Dépassé,4,Thursday,9,5,0
HD000186,2025-11-07 05:17:20.299739,2025-11-07 08:12:52.127427,Production,Messagerie,Exchange,Moyenne,TECH_02,Email,2.93,Respecté,4,Friday,5,11,1
HD000187,2025-06-13 18:04:48.572081,2025-06-13 22:28:33.207050,Juridique,Active Directory,Compte verrouillé,Faible,TECH_05,Email,4.4,Respecté,3,Friday,18,6,1
HD000188,2025-12-14 11:35:36.687437,2025-12-14 13:47:47.000905,Juridique,Messagerie,Exchange,Moyenne,TECH_06,Téléphone,2.2,Respecté,5,Sunday,11,12,1
HD000189,2026-03-24 09:02:38.824679,2026-03-24 11:35:09.629028,Juridique,Active Directory,Compte verrouillé,Faible,TECH_04,Email,2.54,Respecté,4,Tuesday,9,3,1
HD000190,2026-05-01 13:07:34.173327,2026-05-01 16:56:28.937072,Production,Logiciel,ERP,Faible,TECH_05,Téléphone,3.82,Respecté,4,Friday,13,5,1
HD000191,2025-11-21 06:26:56.648243,2025-11-21 06:56:56.648243,RH,Messagerie,Exchange,Faible,TECH_04,Portail,0.5,Respecté,5,Friday,6,11,1
HD000192,2025-09-08 21:02:19.161748,2025-09-09 02:00:30.778404,Juridique,Active Directory,Compte verrouillé,Critique,TECH_10,Email,4.97,Respecté,4,Monday,21,9,1
HD000193,2025-04-24 15:35:44.195534,2025-04-25 01:26:59.919560,RH,Matériel,PC,Critique,TECH_03,Téléphone,9.85,Dépassé,3,Thursday,15,4,0
HD000194,2026-01-03 09:34:26.418473,2026-01-03 15:34:33.022223,RH,Logiciel,Office,Faible,TECH_09,Téléphone,6.0,Respecté,3,Saturday,9,1,1
HD000195,2025-03-21 16:45:55.872617,2025-03-22 01:51:07.780142,Direction,Messagerie,Outlook,Haute,TECH_01,Téléphone,9.09,Dépassé,4,Friday,16,3,0
HD000196,2026-01-13 00:01:51.648513,2026-01-13 06:22:49.866384,Juridique,Réseau,Switch,Faible,TECH_07,Portail,6.35,Respecté,4,Tuesday,0,1,1
HD000197,2025-04-04 23:02:44.305321,2025-04-05 04:36:18.558239,Direction,Matériel,Écran,Faible,TECH_02,Email,5.56,Respecté,3,Friday,23,4,1
HD000198,2026-02-07 23:43:31.832271,2026-02-08 05:14:41.834283,RH,Logiciel,ERP,Faible,TECH_05,Portail,5.52,Respecté,3,Saturday,23,2,1
HD000199,2026-05-07 06:32:34.711691,2026-05-07 09:15:52.891245,Achats,Matériel,PC,Faible,TECH_01,Email,2.72,Respecté,5,Thursday,6,5,1
HD000200,2026-01-27 10:22:33.190353,2026-01-27 14:04:19.970376,Direction,Matériel,Imprimante,Moyenne,TECH_08,Email,3.7,Respecté,4,Tuesday,10,1,1
HD000201,2025-09-15 17:59:35.241516,2025-09-15 20:23:28.154271,Juridique,Active Directory,Compte verrouillé,Faible,TECH_10,Portail,2.4,Respecté,5,Monday,17,9,1
HD000202,2025-05-14 00:55:55.491335,2025-05-14 06:59:30.081415,Production,Matériel,Imprimante,Moyenne,TECH_08,Portail,6.06,Respecté,5,Wednesday,0,5,1
HD000203,2025-07-11 21:36:46.810276,2025-07-11 23:04:21.059319,Juridique,Messagerie,Outlook,Moyenne,TECH_06,Email,1.46,Respecté,4,Friday,21,7,1
HD000204,2025-08-29 08:37:04.743200,2025-08-29 14:21:36.993488,RH,Matériel,Imprimante,Haute,TECH_08,Portail,5.74,Respecté,4,Friday,8,8,1
HD000205,2025-06-24 08:25:07.056692,2025-06-24 14:23:40.974063,IT,Logiciel,Office,Haute,TECH_02,Portail,5.98,Respecté,5,Tuesday,8,6,1
HD000206,2025-05-30 04:31:02.356565,2025-05-30 10:11:33.095731,Juridique,Messagerie,Outlook,Haute,TECH_03,Portail,5.68,Respecté,4,Friday,4,5,1
HD000207,2025-05-08 02:32:34.887902,2025-05-08 05:13:28.365263,Direction,Active Directory,Mot de passe,Faible,TECH_03,Téléphone,2.68,Respecté,4,Thursday,2,5,1
HD000208,2025-09-15 05:48:42.522506,2025-09-15 11:23:28.901475,RH,Messagerie,Outlook,Haute,TECH_04,Portail,5.58,Respecté,5,Monday,5,9,1
HD000209,2026-04-05 10:04:32.318223,2026-04-05 12:48:19.586275,Juridique,Active Directory,Mot de passe,Faible,TECH_09,Portail,2.73,Respecté,5,Sunday,10,4,1
HD000210,2025-03-23 17:44:26.720374,2025-03-23 18:39:52.223720,IT,Logiciel,Office,Haute,TECH_07,Email,0.92,Respecté,4,Sunday,17,3,1
HD000211,2025-02-27 14:31:36.186187,2025-02-28 03:43:59.125972,IT,Réseau,Switch,Moyenne,TECH_06,Téléphone,13.21,Dépassé,2,Thursday,14,2,0
HD000212,2025-06-08 16:00:22.027004,2025-06-08 19:19:58.965549,Direction,Active Directory,Mot de passe,Moyenne,TECH_06,Email,3.33,Respecté,4,Sunday,16,6,1
HD000213,2026-02-26 08:08:28.381889,2026-02-26 20:42:39.097694,Production,Réseau,DNS,Faible,TECH_07,Email,12.57,Dépassé,3,Thursday,8,2,0
HD000214,2025-05-13 17:34:52.623079,2025-05-13 19:37:26.802109,Juridique,Matériel,PC,Moyenne,TECH_09,Portail,2.04,Respecté,5,Tuesday,17,5,1
HD000215,2025-03-18 00:07:33.181634,2025-03-18 06:08:40.704071,Finance,Messagerie,Exchange,Faible,TECH_10,Téléphone,6.02,Respecté,4,Tuesday,0,3,1
HD000216,2026-06-02 21:45:49.667624,2026-06-03 00:56:44.386142,Production,Active Directory,Compte verrouillé,Moyenne,TECH_05,Téléphone,3.18,Respecté,4,Tuesday,21,6,1
HD000217,2025-07-06 17:37:31.713406,2025-07-06 20:26:33.702257,Finance,Logiciel,Office,Faible,TECH_05,Portail,2.82,Respecté,4,Sunday,17,7,1
HD000218,2025-10-22 23:34:48.339779,2025-10-23 04:43:23.616686,Achats,Matériel,Écran,Moyenne,TECH_08,Portail,5.14,Respecté,4,Wednesday,23,10,1
HD000219,2025-11-22 07:49:32.184979,2025-11-22 10:28:41.088737,Direction,Active Directory,Mot de passe,Moyenne,TECH_09,Portail,2.65,Respecté,5,Saturday,7,11,1
HD000220,2025-09-17 02:49:32.977812,2025-09-17 07:17:09.878277,Production,Messagerie,Outlook,Haute,TECH_07,Portail,4.46,Respecté,4,Wednesday,2,9,1
HD000221,2025-11-20 23:12:38.353391,2025-11-21 06:30:03.679019,Finance,Réseau,VPN,Moyenne,TECH_02,Téléphone,7.29,Respecté,3,Thursday,23,11,1
HD000222,2025-06-21 23:03:36.291349,2025-06-22 02:55:46.872661,Direction,Active Directory,Compte verrouillé,Moyenne,TECH_05,Téléphone,3.87,Respecté,5,Saturday,23,6,1
HD000223,2025-12-23 19:39:27.968010,2025-12-23 21:23:35.997838,Production,Messagerie,Exchange,Moyenne,TECH_02,Portail,1.74,Respecté,5,Tuesday,19,12,1
HD000224,2025-11-02 17:55:07.929112,2025-11-02 21:01:30.964631,Juridique,Sécurité,Phishing,Faible,TECH_03,Téléphone,3.11,Respecté,5,Sunday,17,11,1
HD000225,2026-04-06 21:44:22.210041,2026-04-07 00:55:12.121071,IT,Active Directory,Mot de passe,Moyenne,TECH_07,Portail,3.18,Respecté,5,Monday,21,4,1
HD000226,2025-08-28 16:39:51.887626,2025-08-28 21:52:59.530147,Finance,Messagerie,Exchange,Moyenne,TECH_05,Portail,5.22,Respecté,4,Thursday,16,8,1
HD000227,2025-01-27 08:38:31.424779,2025-01-27 14:04:32.824245,IT,Messagerie,Exchange,Moyenne,TECH_04,Portail,5.43,Respecté,4,Monday,8,1,1
HD000228,2026-04-12 03:08:08.478415,2026-04-12 11:53:59.054789,Juridique,Logiciel,ERP,Faible,TECH_10,Email,8.76,Dépassé,4,Sunday,3,4,0
HD000229,2026-04-03 16:18:41.723637,2026-04-03 21:40:45.683770,Direction,Messagerie,Outlook,Faible,TECH_06,Téléphone,5.37,Respecté,4,Friday,16,4,1
HD000230,2025-03-13 08:15:37.687186,2025-03-13 10:16:15.109833,Achats,Active Directory,Compte verrouillé,Haute,TECH_01,Email,2.01,Respecté,5,Thursday,8,3,1
HD000231,2025-04-08 22:38:56.362510,2025-04-09 16:47:17.799188,Finance,Messagerie,Exchange,Critique,TECH_09,Portail,18.14,Dépassé,2,Tuesday,22,4,0
HD000232,2026-03-07 18:15:33.277359,2026-03-07 22:56:35.620489,RH,Messagerie,Exchange,Faible,TECH_07,Téléphone,4.68,Respecté,4,Saturday,18,3,1
HD000233,2025-02-15 04:21:53.727658,2025-02-15 11:04:09.902379,Achats,Messagerie,Outlook,Haute,TECH_01,Portail,6.7,Respecté,2,Saturday,4,2,1
HD000234,2025-04-27 23:45:12.446372,2025-04-28 03:35:37.009415,RH,Réseau,Switch,Haute,TECH_07,Portail,3.84,Respecté,4,Sunday,23,4,1
HD000235,2026-01-13 22:01:16.289998,2026-01-14 02:30:26.519680,Juridique,Sécurité,Phishing,Moyenne,TECH_08,Téléphone,4.49,Respecté,4,Tuesday,22,1,1
HD000236,2026-05-12 10:06:41.826291,2026-05-12 18:07:43.126168,RH,Réseau,DNS,Moyenne,TECH_01,Portail,8.02,Dépassé,3,Tuesday,10,5,0
HD000237,2025-10-30 16:27:29.999501,2025-10-30 23:04:01.961093,Achats,Messagerie,Exchange,Moyenne,TECH_09,Portail,6.61,Respecté,4,Thursday,16,10,1
HD000238,2025-02-07 18:20:19.176170,2025-02-08 03:02:11.660053,Production,Messagerie,Exchange,Faible,TECH_02,Portail,8.7,Dépassé,4,Friday,18,2,0
HD000239,2025-03-02 02:07:27.174849,2025-03-02 05:05:23.391221,RH,Messagerie,Exchange,Faible,TECH_06,Email,2.97,Respecté,5,Sunday,2,3,1
HD000240,2025-03-30 06:23:33.467375,2025-03-30 20:39:23.872515,IT,Réseau,VPN,Critique,TECH_08,Email,14.26,Dépassé,2,Sunday,6,3,0
HD000241,2026-04-29 03:49:08.526397,2026-04-29 08:49:13.560043,Direction,Messagerie,Exchange,Faible,TECH_08,Portail,5.0,Respecté,4,Wednesday,3,4,1
HD000242,2026-01-13 17:08:01.618730,2026-01-13 22:09:41.909631,Achats,Messagerie,Outlook,Moyenne,TECH_04,Email,5.03,Respecté,4,Tuesday,17,1,1
HD000243,2025-12-18 05:47:04.509601,2025-12-18 17:12:37.317250,Juridique,Sécurité,Phishing,Faible,TECH_07,Portail,11.43,Dépassé,3,Thursday,5,12,0
HD000244,2026-06-21 08:41:56.784312,2026-06-21 11:39:58.872539,Finance,Active Directory,Compte verrouillé,Faible,TECH_03,Téléphone,2.97,Respecté,4,Sunday,8,6,1
HD000245,2025-01-25 08:07:47.778777,2025-01-25 15:54:25.571114,Finance,Messagerie,Exchange,Moyenne,TECH_01,Téléphone,7.78,Respecté,2,Saturday,8,1,1
HD000246,2025-05-04 00:03:16.604846,2025-05-04 07:32:48.418231,Juridique,Messagerie,Outlook,Faible,TECH_04,Téléphone,7.49,Respecté,2,Sunday,0,5,1
HD000247,2025-03-03 07:58:44.661380,2025-03-03 13:33:31.525682,IT,Matériel,Imprimante,Faible,TECH_07,Email,5.58,Respecté,4,Monday,7,3,1
HD000248,2025-12-12 06:05:48.096188,2025-12-12 07:41:21.054087,Juridique,Active Directory,Mot de passe,Haute,TECH_01,Portail,1.59,Respecté,4,Friday,6,12,1
HD000249,2026-06-27 14:24:22.435975,2026-06-27 21:57:31.205989,Juridique,Réseau,VPN,Moyenne,TECH_03,Portail,7.55,Respecté,3,Saturday,14,6,1
HD000250,2025-10-09 08:25:52.531257,2025-10-09 15:18:09.415687,IT,Messagerie,Exchange,Faible,TECH_04,Portail,6.87,Respecté,4,Thursday,8,10,1
HD000251,2025-08-21 18:15:18.160462,2025-08-21 21:50:45.975717,RH,Matériel,Imprimante,Faible,TECH_04,Téléphone,3.59,Respecté,4,Thursday,18,8,1
HD000252,2026-02-02 05:47:08.693892,2026-02-02 09:44:12.147974,Juridique,Matériel,Imprimante,Moyenne,TECH_10,Portail,3.95,Respecté,4,Monday,5,2,1
HD000253,2026-01-04 21:53:08.691272,2026-01-05 02:11:03.784271,IT,Logiciel,ERP,Moyenne,TECH_03,Portail,4.3,Respecté,4,Sunday,21,1,1
HD000254,2025-08-05 13:20:34.395372,2025-08-05 19:45:53.307143,RH,Matériel,PC,Faible,TECH_04,Portail,6.42,Respecté,4,Tuesday,13,8,1
HD000255,2026-05-04 23:35:56.650126,2026-05-05 07:53:30.710273,Finance,Matériel,Imprimante,Haute,TECH_06,Portail,8.29,Dépassé,3,Monday,23,5,0
HD000256,2025-07-18 07:45:03.617687,2025-07-18 11:20:38.782215,Juridique,Active Directory,Mot de passe,Faible,TECH_09,Portail,3.59,Respecté,4,Friday,7,7,1
HD000257,2025-06-26 18:17:36.227093,2025-06-26 21:56:40.201995,Direction,Sécurité,Phishing,Faible,TECH_04,Email,3.65,Respecté,5,Thursday,18,6,1
HD000258,2026-03-12 14:05:32.980962,2026-03-12 18:02:49.375214,Juridique,Matériel,Imprimante,Haute,TECH_04,Email,3.95,Respecté,5,Thursday,14,3,1
HD000259,2025-04-09 11:01:26.486134,2025-04-09 18:39:20.004993,Direction,Messagerie,Outlook,Faible,TECH_02,Téléphone,7.63,Respecté,3,Wednesday,11,4,1
HD000260,2026-02-20 05:58:23.787392,2026-02-20 08:24:44.696054,IT,Logiciel,Office,Faible,TECH_10,Téléphone,2.44,Respecté,5,Friday,5,2,1
HD000261,2025-09-21 15:50:36.997891,2025-09-21 19:04:34.548398,IT,Sécurité,Phishing,Moyenne,TECH_08,Email,3.23,Respecté,4,Sunday,15,9,1
HD000262,2025-01-17 17:46:53.537123,2025-01-18 03:03:24.993560,Achats,Sécurité,Phishing,Haute,TECH_02,Téléphone,9.28,Dépassé,3,Friday,17,1,0
HD000263,2025-07-22 03:34:49.580952,2025-07-22 20:26:22.389375,Achats,Sécurité,Phishing,Haute,TECH_09,Email,16.86,Dépassé,2,Tuesday,3,7,0
HD000264,2026-01-30 09:27:08.521395,2026-01-30 19:38:03.501575,Finance,Sécurité,Antivirus,Moyenne,TECH_09,Portail,10.18,Dépassé,3,Friday,9,1,0
HD000265,2025-07-25 02:11:45.570521,2025-07-26 00:58:19.882212,Production,Sécurité,Antivirus,Faible,TECH_04,Portail,22.78,Dépassé,1,Friday,2,7,0
HD000266,2026-05-16 20:04:03.229079,2026-05-17 05:45:03.691388,Finance,Réseau,DNS,Faible,TECH_09,Email,9.68,Dépassé,3,Saturday,20,5,0
HD000267,2025-10-28 08:48:23.071714,2025-10-28 18:48:37.376609,IT,Sécurité,Antivirus,Critique,TECH_08,Email,10.0,Dépassé,3,Tuesday,8,10,0
HD000268,2026-05-21 15:33:29.832011,2026-05-22 01:20:30.003684,RH,Réseau,WiFi,Faible,TECH_09,Téléphone,9.78,Dépassé,3,Thursday,15,5,0
HD000269,2025-12-30 19:13:44.953291,2025-12-31 04:14:25.086419,IT,Matériel,Écran,Faible,TECH_05,Email,9.01,Dépassé,4,Tuesday,19,12,0
HD000270,2026-03-17 21:28:23.497037,2026-03-18 02:59:06.911124,Achats,Messagerie,Exchange,Haute,TECH_09,Email,5.51,Respecté,4,Tuesday,21,3,1
HD000271,2025-08-19 10:08:29.361198,2025-08-19 13:08:02.304378,Juridique,Messagerie,Outlook,Moyenne,TECH_09,Portail,2.99,Respecté,5,Tuesday,10,8,1
HD000272,2025-12-09 17:53:15.988689,2025-12-09 19:12:21.694223,Juridique,Messagerie,Exchange,Haute,TECH_09,Téléphone,1.32,Respecté,4,Tuesday,17,12,1
HD000273,2025-11-17 20:31:17.394951,2025-11-18 04:07:46.006508,Achats,Réseau,WiFi,Moyenne,TECH_04,Portail,7.61,Respecté,4,Monday,20,11,1
HD000274,2025-03-22 20:13:24.498793,2025-03-23 02:46:38.642429,IT,Réseau,WiFi,Moyenne,TECH_10,Email,6.55,Respecté,3,Saturday,20,3,1
HD000275,2026-03-11 14:53:44.628510,2026-03-11 22:34:42.074331,Achats,Matériel,Imprimante,Faible,TECH_01,Email,7.68,Respecté,3,Wednesday,14,3,1
HD000276,2026-05-08 09:24:40.003831,2026-05-08 12:30:44.331831,Juridique,Messagerie,Outlook,Faible,TECH_03,Email,3.1,Respecté,5,Friday,9,5,1
HD000277,2025-02-13 14:52:37.712581,2025-02-14 03:21:13.487106,Production,Sécurité,Phishing,Moyenne,TECH_06,Portail,12.48,Dépassé,3,Thursday,14,2,0
HD000278,2026-03-16 01:30:26.569064,2026-03-16 08:12:17.384366,Production,Réseau,Switch,Faible,TECH_08,Téléphone,6.7,Respecté,4,Monday,1,3,1
HD000279,2025-12-13 04:40:35.831250,2025-12-13 05:59:13.425236,Production,Active Directory,Mot de passe,Moyenne,TECH_09,Portail,1.31,Respecté,5,Saturday,4,12,1
HD000280,2026-05-10 23:40:37.266956,2026-05-11 04:36:25.349824,IT,Matériel,PC,Moyenne,TECH_01,Email,4.93,Respecté,5,Sunday,23,5,1
HD000281,2025-10-02 00:12:08.658397,2025-10-02 02:05:11.401709,Achats,Logiciel,ERP,Moyenne,TECH_06,Email,1.88,Respecté,4,Thursday,0,10,1
HD000282,2026-06-05 16:33:50.439395,2026-06-06 04:05:37.110837,Direction,Réseau,DNS,Haute,TECH_05,Téléphone,11.53,Dépassé,3,Friday,16,6,0
HD000283,2025-01-23 14:15:31.589673,2025-01-23 15:43:58.947785,RH,Messagerie,Exchange,Faible,TECH_09,Email,1.47,Respecté,5,Thursday,14,1,1
HD000284,2025-11-27 21:05:47.121947,2025-11-28 05:47:55.280567,RH,Réseau,VPN,Faible,TECH_02,Email,8.7,Dépassé,4,Thursday,21,11,0
HD000285,2026-05-02 10:18:57.212438,2026-05-02 17:26:42.106919,RH,Messagerie,Exchange,Faible,TECH_06,Email,7.13,Respecté,4,Saturday,10,5,1
HD000286,2025-06-02 03:03:15.104721,2025-06-02 09:10:25.595946,IT,Messagerie,Outlook,Moyenne,TECH_07,Email,6.12,Respecté,4,Monday,3,6,1
HD000287,2025-08-09 01:02:43.366995,2025-08-09 08:13:49.448952,Achats,Réseau,WiFi,Moyenne,TECH_01,Portail,7.19,Respecté,4,Saturday,1,8,1
HD000288,2025-04-02 08:06:42.065408,2025-04-02 11:32:28.690996,RH,Active Directory,Mot de passe,Moyenne,TECH_07,Email,3.43,Respecté,4,Wednesday,8,4,1
HD000289,2025-03-11 11:24:22.356620,2025-03-12 03:29:55.081843,IT,Sécurité,Phishing,Faible,TECH_07,Email,16.09,Dépassé,2,Tuesday,11,3,0
HD000290,2025-05-21 16:03:47.031929,2025-05-21 18:54:03.424838,Finance,Matériel,Imprimante,Faible,TECH_07,Email,2.84,Respecté,5,Wednesday,16,5,1
HD000291,2025-07-12 01:54:18.931654,2025-07-12 15:25:17.531554,Finance,Réseau,Switch,Haute,TECH_10,Email,13.52,Dépassé,2,Saturday,1,7,0
HD000292,2025-02-18 22:07:27.248884,2025-02-19 14:48:56.357391,Finance,Sécurité,Phishing,Haute,TECH_04,Email,16.69,Dépassé,1,Tuesday,22,2,0
HD000293,2025-06-03 07:43:45.498396,2025-06-03 12:42:12.619793,Achats,Sécurité,Antivirus,Faible,TECH_06,Portail,4.97,Respecté,4,Tuesday,7,6,1
HD000294,2025-02-11 20:38:14.568505,2025-02-12 02:04:53.931660,RH,Matériel,Écran,Faible,TECH_09,Téléphone,5.44,Respecté,4,Tuesday,20,2,1
HD000295,2025-11-12 13:14:16.868214,2025-11-12 23:55:58.377655,IT,Sécurité,Phishing,Faible,TECH_07,Email,10.69,Dépassé,3,Wednesday,13,11,0
HD000296,2025-06-17 14:39:14.733931,2025-06-18 09:53:20.335849,IT,Sécurité,Antivirus,Faible,TECH_04,Email,19.23,Dépassé,1,Tuesday,14,6,0
HD000297,2025-08-27 04:25:32.719697,2025-08-27 08:17:36.673784,IT,Active Directory,Compte verrouillé,Faible,TECH_10,Portail,3.87,Respecté,4,Wednesday,4,8,1
HD000298,2025-12-04 03:25:30.832972,2025-12-04 08:35:23.277694,IT,Messagerie,Exchange,Moyenne,TECH_10,Téléphone,5.16,Respecté,4,Thursday,3,12,1
HD000299,2025-09-03 10:10:56.822299,2025-09-03 17:37:43.653143,Juridique,Messagerie,Exchange,Haute,TECH_07,Email,7.45,Respecté,3,Wednesday,10,9,1
HD000300,2025-08-29 04:57:49.738539,2025-08-29 14:33:41.805029,RH,Messagerie,Exchange,Faible,TECH_07,Téléphone,9.6,Dépassé,3,Friday,4,8,0
HD000301,2026-05-30 15:00:13.306515,2026-05-30 17:16:35.093833,Juridique,Réseau,WiFi,Haute,TECH_10,Portail,2.27,Respecté,4,Saturday,15,5,1
HD000302,2025-03-26 21:56:42.654897,2025-03-27 02:06:17.309813,Juridique,Matériel,Écran,Moyenne,TECH_08,Email,4.16,Respecté,4,Wednesday,21,3,1
HD000303,2025-06-15 19:12:21.301072,2025-06-15 22:11:37.266641,IT,Matériel,Imprimante,Faible,TECH_06,Portail,2.99,Respecté,4,Sunday,19,6,1
HD000304,2026-05-21 13:26:37.555854,2026-05-21 18:22:27.824664,Juridique,Logiciel,SAP,Faible,TECH_02,Portail,4.93,Respecté,4,Thursday,13,5,1
HD000305,2025-09-06 18:54:28.992503,2025-09-06 20:50:14.911416,Juridique,Active Directory,Mot de passe,Faible,TECH_07,Email,1.93,Respecté,5,Saturday,18,9,1
HD000306,2025-04-21 21:21:53.120894,2025-04-22 01:20:56.681528,IT,Active Directory,Compte verrouillé,Haute,TECH_04,Portail,3.98,Respecté,4,Monday,21,4,1
HD000307,2025-06-05 18:56:40.432341,2025-06-06 04:33:50.436179,Achats,Logiciel,SAP,Haute,TECH_01,Portail,9.62,Dépassé,3,Thursday,18,6,0
HD000308,2026-02-17 19:10:41.662214,2026-02-18 04:50:38.574012,Direction,Réseau,DNS,Faible,TECH_06,Email,9.67,Dépassé,3,Tuesday,19,2,0
